external_id,action,record_status,publish_status,region_slug,route_slugs,route_role,actor_kind,category_slug,subcategory,public_name,legal_name,short_description,full_description,services,street,address_number,address_extra,neighborhood,city,state,postal_code,country_code,latitude,longitude,phone_e164,whatsapp_e164,email,website_url,instagram_url,opening_hours_text,payment_methods,accessibility_text,languages,image_url,image_alt,image_credit,source_type,source_reference,verification_status,verified_at,verified_by,public_contact_authorized,media_authorized,partnership_type,admin_notes
inventory:pindobal:142,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Restaurante Parada Obrigatória,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Dom Macedo, 755 - Centro - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.504639,-54.951194,,,paradaobrigatoriaadc@gmail.com,,,11h às 23h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 97,unverified,,,false,false,none,id_operacional=142; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 97; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=256.7; km_rota=33.27; segmento_rota=656
inventory:pindobal:143,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Restaurante Piracuí,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Turiano Meira, 28",,,,Santarém,PA,,BR,-2.503361,-54.952806,,,,,,11h as 16h (diariamente) 192,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 97,unverified,,,false,false,none,id_operacional=143; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 97; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=465.5; km_rota=33.27; segmento_rota=656
inventory:pindobal:144,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Restaurante Tribal,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Antônio Agostinho Lobato, s/n - Centro - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.505139,-54.952389,,,tribalrestaurante@hotmail.com,,,11h as 22h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 97,unverified,,,false,false,none,id_operacional=144; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 97; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=285.2; km_rota=33.27; segmento_rota=656
inventory:pindobal:145,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Saborai Restaurante,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Turiano Meira, 55 - Praça 7 de Setembro - Centro - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.503528,-54.952056,,,,,,11h às 16h das 19h as 23h (terça a domingo),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 98,unverified,,,false,false,none,id_operacional=145; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 98; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=407.6; km_rota=33.27; segmento_rota=656
inventory:pindobal:146,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Restaurante Farol da Ilha,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Lauro Sodré, s/n - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.502806,-54.95275,,,,,,11h às 0h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 98,unverified,,,false,false,none,id_operacional=146; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 98; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=514.6; km_rota=33.27; segmento_rota=656
inventory:pindobal:147,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Restaurante Italiano,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,Rua Lauro Sodré - Praça 7 de Setembro - CEP: 68109-000,,,,Santarém,PA,68109000,BR,-2.503167,-54.95275,,,,,,17h às 23h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 98,unverified,,,false,false,none,id_operacional=147; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 98; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=480.2; km_rota=33.27; segmento_rota=656
inventory:pindobal:148,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Espaço da Vovó - Cozinha Barraca da Tapioca,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Lauro Sodré, s/n - Praça 7 de Setembro",,,,Santarém,PA,,BR,-2.503,-54.951944,,,gabiqueiroz.368@gmail.com,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 98,unverified,,,false,false,none,id_operacional=148; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 98; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=456.5; km_rota=33.27; segmento_rota=656
inventory:pindobal:149,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Caseira,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Turiano Meira, 714 - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.503806,-54.950778,,,,,,10h as 15h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 99,unverified,,,false,false,none,id_operacional=149; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 99; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=337.8; km_rota=33.27; segmento_rota=656
inventory:pindobal:150,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Spetinho & CIA,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Copacabana, s/n - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.504306,-54.950306,,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 99,unverified,,,false,false,none,id_operacional=150; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 99; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=280.8; km_rota=33.27; segmento_rota=656
inventory:pindobal:151,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Butikin Alter Restaurante Bar,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Lauro Sodré, 215 - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.502639,-54.955667,,,,,,9h às 3h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 99,unverified,,,false,false,none,id_operacional=151; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 99; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=742.9; km_rota=33.27; segmento_rota=656
inventory:pindobal:152,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Bistrô da Japa,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. São Cristóvão, 290 - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.505889,-54.955833,,,,,,18h as 2h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 99,unverified,,,false,false,none,id_operacional=152; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 99; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=436.2; km_rota=34.143; segmento_rota=668
inventory:pindobal:153,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Restaurante Cabocla,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Copacabana, 40 - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.507389,-54.9505,,,,,,11h15 às 16h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 99,unverified,,,false,false,none,id_operacional=153; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 99; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=2.0; km_rota=33.208; segmento_rota=656
inventory:pindobal:154,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Lanche Dona Glória,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Dom Macedo Costa, 560 - Centro - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.504639,-54.952417,,,,,,8h às 23h,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 100,unverified,,,false,false,none,id_operacional=154; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 100; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=326.6; km_rota=33.27; segmento_rota=656
inventory:pindobal:155,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Lanche Sabor do Açaí,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Dom Macedo Costa, 540 – Centro - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.504639,-54.952583,,,joelstm@hotmail.com,,,9h às 23h,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 100,unverified,,,false,false,none,id_operacional=155; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 100; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=339.2; km_rota=33.27; segmento_rota=656
inventory:pindobal:156,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Xbom Burger's & Dog's,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Antônio Alves, s/n - Centro CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.503972,-54.954472,,,,,,18h a 0h (diariamente),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 100,unverified,,,false,false,none,id_operacional=156; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 100; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=547.6; km_rota=33.27; segmento_rota=656
inventory:pindobal:157,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Sabor da Fruta,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Antônio Alves, s/n - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.508861,-54.955194,,,,,,18h às 23h (segunda a domingo),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 100,unverified,,,false,false,none,id_operacional=157; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 100; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=100.7; km_rota=34.143; segmento_rota=668
inventory:pindobal:158,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Dogueria do Jorginho,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Tv. Antônio Peres, 499 - CEP: 68109-000",,,,Santarém,PA,68109000,BR,-2.507889,-54.957278,,,,,,17h às 22h (quinta a domingo),,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 100,unverified,,,false,false,none,id_operacional=158; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 100; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=308.6; km_rota=34.143; segmento_rota=668
inventory:pindobal:159,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,restaurantes-e-bares-em-alter-do-chao,Churrasquinho do Plínio,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,"Rua Raimundo Branco, 2014 - Alter do Chão.",,,,Santarém,PA,,BR,-2.51198,-54.951804,+5593992145730,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 101,unverified,,,false,false,none,id_operacional=159; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 101; categoria_original=restaurantes e bares em Alter do Chão; dist_rota_m=163.6; km_rota=32.772; segmento_rota=644; telefone_original=(93) 99214-5730
inventory:pindobal:160,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,agencia_turismo,agencias-de-passagens-aereas,CUICUERA ECOTUR - Receptivo,,Agencia turismo em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,Rua Dom Macedo Costa s/n Centro - Alter do Chão- Pará,,,,Santarém,PA,,BR,-2.504716,-54.949909,+5593991326160,,cuicuera.passeios2@gmail.com,https://www.cuicuera.com,https://www.instagram.com/cuicuera.ecotur,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 105,unverified,,,false,false,none,id_operacional=160; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 105; categoria_original=agências de passagens aéreas; dist_rota_m=242.5; km_rota=33.27; segmento_rota=656; telefone_original=(93)99132-6160 / 99194-1076
inventory:pindobal:161,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,locadora_veiculos,locadoras-de-veiculos,Yes Santarém- Locadora,,Locadora veiculos em Comunidade Caranazal — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,Frota com 20 carros,"Av. Cuiabá, 2451 – Salé – Caranazal – CEP: 68040-400",,,,Santarém,PA,68040400,BR,-2.43775,-54.732694,,,santarem@yesrentacar.com.br,https://www.yesrentacar.com.br,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 107,unverified,,,false,false,none,id_operacional=161; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 107; categoria_original=locadoras de veículos; dist_rota_m=71.9; km_rota=0.614; segmento_rota=17
inventory:pindobal:162,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,locadora_veiculos,locadoras-de-veiculos,Locay Aluguel de Carros,,Locadora veiculos em Comunidade Caranazal — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,Frota com 19 carros,"Av. Cuiabá, 2598 - Caranazal - CEP: 68040-358",,,,Santarém,PA,68040358,BR,-2.439639,-54.732806,,,locaycarros@gmail.com,,,24h,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 108,unverified,,,false,false,none,id_operacional=162; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 108; categoria_original=locadoras de veículos; dist_rota_m=28.6; km_rota=0.756; segmento_rota=21
inventory:pindobal:163,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,lanchas-em-alter-do-chao-e-rios-amazonas-e-tapajos,ATUFA,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,,,,,Santarém,PA,,BR,-2.502413,-54.953051,,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 121,unverified,,,false,false,none,id_operacional=163; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 121; categoria_original=lanchas em alter do chao e rios amazonas e tapajós; dist_rota_m=569.2; km_rota=33.27; segmento_rota=656
inventory:pindobal:164,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,alimentacao,lanchas-em-alter-do-chao,Associação de condutores fluviais de alter - ACFA,,Alimentacao em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,,,,,Santarém,PA,,BR,-2.502077,-54.954437,+5593991654272,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 123,unverified,,,false,false,none,id_operacional=164; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 123; categoria_original=lanchas em alter do chão; dist_rota_m=688.9; km_rota=33.27; segmento_rota=656; telefone_original=(93) 99165-4272
inventory:pindobal:165,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-intermunicipal-interestadual-e-urbano,Cootait,,Transporte em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,,,,,Santarém,PA,,BR,-2.443205,-54.730813,+5593991510071,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 131,unverified,,,false,false,none,"id_operacional=165; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 131; categoria_original=transporte intermunicipal, interestadual e urbano; dist_rota_m=18.0; km_rota=0.0; segmento_rota=1; telefone_original=(93) 99151-0071"
inventory:pindobal:166,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-intermunicipal-interestadual-e-urbano,Buburé,,Transporte em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,,,,,Santarém,PA,,BR,-2.443205,-54.730813,+5593992022446,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 131,unverified,,,false,false,none,"id_operacional=166; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 131; categoria_original=transporte intermunicipal, interestadual e urbano; dist_rota_m=18.0; km_rota=0.0; segmento_rota=1; telefone_original=(93) 99202-2446"
inventory:pindobal:167,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-intermunicipal-interestadual-e-urbano,Ouro e Prata,,Transporte em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,,,,,Santarém,PA,,BR,-2.443205,-54.730813,+5593991966270,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 131,unverified,,,false,false,none,"id_operacional=167; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 131; categoria_original=transporte intermunicipal, interestadual e urbano; dist_rota_m=18.0; km_rota=0.0; segmento_rota=1; telefone_original=(93) 99196-6270"
inventory:pindobal:168,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-intermunicipal-interestadual-e-urbano,Quaresma Tur,,Transporte em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,,,,,,Santarém,PA,,BR,-2.443205,-54.730813,+5593991248697,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 131,unverified,,,false,false,none,"id_operacional=168; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 131; categoria_original=transporte intermunicipal, interestadual e urbano; dist_rota_m=18.0; km_rota=0.0; segmento_rota=1; telefone_original=(93) 99124-8697"
inventory:pindobal:169,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,servicos_equipamentos_para_eventos,servicos-equipamentos-para-eventos,Espaço Açaizeiro,,Servicos equipamentos para eventos em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,"Estacionamento próprio, piscina, churrasqueira, Capacidade para 300 pessoas. Eventos: Casamento, Aniversário, Batizado, Formaturas entre outros.","Rua Maia José, 110-Santarenzinho",,,,Santarém,PA,,BR,-2.44561,-54.743725,+5593991235585,,acaizeiroeventos@gmail.com,,https://www.instagram.com/acaizeiroeventos,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 143,unverified,,,false,false,none,id_operacional=169; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 143; categoria_original=serviços/equipamentos para eventos; dist_rota_m=99.5; km_rota=2.197; segmento_rota=58; telefone_original=(93) 99123-5585
inventory:pindobal:170,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,servicos_equipamentos_para_eventos,servicos-equipamentos-para-eventos,Chácara Vila Rica,,Servicos equipamentos para eventos em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,"Espaço bucólico, amplo, ideal para eventos como casamento, bati - zado, aniversário, confraternização, reuniões, estacionamento próprio, igarapé ao fundo, wi-fi, churrasqueira.","Rodovia Everaldo Martins, km-07, 135",,,,Santarém,PA,,BR,-2.485168,-54.822743,+5593991228830,,,,,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 146,unverified,,,false,false,none,id_operacional=170; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 146; categoria_original=serviços/equipamentos para eventos; dist_rota_m=10.7; km_rota=12.973; segmento_rota=334; telefone_original=(93) 99122-8830
inventory:pindobal:171,upsert,active,draft,santarem-alter-do-chao,pindobal,support,business,servicos_equipamentos_para_eventos,servicos-equipamentos-para-eventos,Bom Pão Panificadora e Pizzaria,,Servicos equipamentos para eventos em Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,"Dispomos de um salão principal com capacidade para até 180 pessoas, climatizado, wi-fi, estacionamento próprio, T elão, buffet. Eventos: Recepcionamos eventos como aniversário, casamento, confraternização, batiza - dos, entre outros.","Av. Engenheiro Fernando Guilhon, 1082- Maracanã",,,,Santarém,PA,,BR,-2.445454,-54.746549,+5593991172121,,bompaofg@gmail.com,,https://www.instagram.com/bompaooficial,,,,pt-BR,,,,institutional,Inventário da Oferta Turística da Secretaria de Turismo; página 147,unverified,,,false,false,none,id_operacional=171; fonte_original=Inventário da Oferta Turística da Secretaria de Turismo; página 147; categoria_original=serviços/equipamentos para eventos; dist_rota_m=35.8; km_rota=2.48; segmento_rota=76; telefone_original=(93) 99117-2121
inventory:pindobal:172,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-para-acesso-a-pindobal,Linha Alter do Chão — Santarém → Alter do Chão,,Transporte em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,"Linha distrital/regular para Alter do Chão; percurso aproximado de 40 min até o Centro de Santarém, conforme guia local.",Praça Barão de Santarém / Av. Rui Barbosa; confirmar ponto de embarque,,,,Santarém,PA,,BR,-2.4187242963677824,-54.708560347817,,,,,,"Dias úteis: 07:32–00:05 (horários publicados; confirmar no dia); Sábados e domingos/feriados têm grade própria publicada; confirmar horários, ponto e lotação.","Tarifa da Linha Alter do Chão: R$ 5,90; estudante: R$ 1,95, conforme Resolução CMT nº 007/2026.",,pt-BR,,,,public_web,Pesquisa de transporte 2026; registro 172,unverified,,,false,false,none,id_operacional=172; fonte_original=Pesquisa de transporte 2026; registro 172; categoria_original=transporte para acesso a Pindobal; dist_rota_m=3467.3; km_rota=0.614; segmento_rota=17
inventory:pindobal:173,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-para-acesso-a-pindobal,Linha Alter do Chão — Alter do Chão → Santarém,,Transporte em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,Retorno regular para Santarém; o itinerário oficial da Linha Alter do Chão mantém o eixo PA-457/Rod. Everaldo Martins.,Terminal de Alter do Chão; confirmar plataforma/ponto,,,,Santarém,PA,,BR,-2.505757522373398,-54.95336098288163,,,,,,"Dias úteis: 05:30–21:30 (horários publicados; confirmar no dia); Sábados e domingos/feriados têm grade própria publicada; confirmar horários, ponto e lotação.","Tarifa da Linha Alter do Chão: R$ 5,90; estudante: R$ 1,95, conforme Resolução CMT nº 007/2026.",,pt-BR,,,,public_web,Pesquisa de transporte 2026; registro 173,unverified,,,false,false,none,id_operacional=173; fonte_original=Pesquisa de transporte 2026; registro 173; categoria_original=transporte para acesso a Pindobal; dist_rota_m=343.9; km_rota=33.27; segmento_rota=656
inventory:pindobal:174,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-para-acesso-a-pindobal,Linha Alter do Chão — trecho da Estrada do Pindobal,,Transporte em Praia do Pindobal — Belterra/PA; informações importadas do inventário e pendentes de revisão editorial.,,O Anexo Único da Resolução CMT nº 007/2026 inclui a Estrada do Pindobal no itinerário da Linha Alter do Chão.,Terminal de Alter do Chão / Estrada do Pindobal; ponto exato a confirmar,,,,Belterra,PA,,BR,-2.505757522373398,-54.95336098288163,,,,,,Sem horário específico publicado para o trecho da Estrada do Pindobal; consultar a operadora.,"Tarifa da Linha Alter do Chão: R$ 5,90; estudante: R$ 1,95, conforme Resolução CMT nº 007/2026.",,pt-BR,,,,public_web,Pesquisa de transporte 2026; registro 174,unverified,,,false,false,none,id_operacional=174; fonte_original=Pesquisa de transporte 2026; registro 174; categoria_original=transporte para acesso a Pindobal; dist_rota_m=343.9; km_rota=33.27; segmento_rota=656
inventory:pindobal:175,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-para-acesso-a-pindobal,VemParaAlter — transfer para Pindobal,,Transporte em Praia do Pindobal — Belterra/PA; informações importadas do inventário e pendentes de revisão editorial.,,"Transfer privado para Praia do Pindobal a partir de Alter do Chão; veículos climatizados e motoristas familiarizados com a região, conforme a página consultada.",Atendimento on-line; saída combinada em Santarém ou Alter do Chão,,,,Belterra,PA,,BR,,,,,,https://vemparaalter.com.br/blog/transfer-santarem-alter-do-chao,,,,,pt-BR,,,,public_web,Pesquisa de transporte 2026; registro 175,unverified,,,false,false,none,id_operacional=175; fonte_original=Pesquisa de transporte 2026; registro 175; categoria_original=transporte para acesso a Pindobal; dist_rota_m=ausente; km_rota=ausente; segmento_rota=ausente
inventory:pindobal:176,upsert,active,draft,santarem-alter-do-chao,pindobal,service,support,transporte,transporte-para-acesso-a-pindobal,Cuicuera Ecotour — transfer terrestre,,Transporte em Vila de Alter do Chão — Santarém/PA; informações importadas do inventário e pendentes de revisão editorial.,,Transfer e passeio terrestre de Alter do Chão para a Praia do Pindobal; grupos de até 6 pessoas na página consultada.,"Rua Dom Macedo Costa, 54, Alter do Chão, Santarém–PA",,,,Santarém,PA,,BR,-2.504715670015448,-54.94994149014548,+559335271151,,cuicueraecotour@gmail.com,https://www.cuicueraecotour.com.br/carro,,,,,pt-BR,,,,public_web,Pesquisa de transporte 2026; registro 176,unverified,,,false,false,none,id_operacional=176; fonte_original=Pesquisa de transporte 2026; registro 176; categoria_original=transporte para acesso a Pindobal; dist_rota_m=241.6; km_rota=33.27; segmento_rota=656; telefone_original=(93) 3527-1151 / (93) 99132-6160
